700	13	25	26.93
700	13	30	27.16
700	13	40	27.38
700	13	50	27.16
700	13	60	27.05
700	13	70	26.67
700	13	80	26.67
700	13	90	27.20
700	13	100	28.13
700	13	110	30.25
700	13	120	32.71
700	25	25	119.18
700	25	30	119.66
700	25	40	119.28
700	25	50	117.53
700	25	60	114.95
700	25	70	112.35
700	25	80	111.75
700	25	90	114.17
700	25	100	117.67
700	25	110	125.92
700	25	120	136.31
700	50	25	535.11
700	50	30	534.53
700	50	40	528.19
700	50	50	516.75
700	50	60	502.37
700	50	70	488.56
700	50	80	484.10
700	50	90	493.84
700	50	100	512.24
700	50	110	557.26
700	50	120	598.53
700	100	25	2811.90
700	100	30	2805.43
700	100	40	2779.71
700	100	50	2760.58
700	100	60	2779.71
700	100	70	2805.43
700	100	80	3097.42
700	100	90	3483.37
700	100	100	3935.50
700	100	110	4518.56
700	100	120	5105.05
1000	13	25	48.92
1000	13	30	49.47
1000	13	40	50.25
1000	13	50	50.64
1000	13	60	50.66
1000	13	70	50.50
1000	13	80	51.01
1000	13	90	52.19
1000	13	100	52.67
1000	13	110	56.85
1000	13	120	59.76
1000	25	25	219.93
1000	25	30	219.53
1000	25	40	222.20
1000	25	50	226.00
1000	25	60	226.73
1000	25	70	222.41
1000	25	80	219.93
1000	25	90	224.97
1000	25	100	232.26
1000	25	110	243.59
1000	25	120	260.45
1000	50	25	948.43
1000	50	30	947.94
1000	50	40	946.17
1000	50	50	941.04
1000	50	60	929.81
1000	50	70	913.09
1000	50	80	904.90
1000	50	90	917.98
1000	50	100	949.19
1000	50	110	999.01
1000	50	120	1061.67
1000	100	25	3268.80
1000	100	30	3234.00
1000	100	40	3195.07
1000	100	50	3183.00
1000	100	60	3181.23
1000	100	70	3225.00
1000	100	80	3491.40
1000	100	90	3828.25
1000	100	100	4325.14
1000	100	110	4954.50
1000	100	120	5780.96
